year,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,teams,pointsPlayed,oPointsPlayed,dPointsPlayed,minutesPlayed,possessions,oEfficiency,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage
2023,aodonnell,Adam O'Donnell,7,3.29,2.14,1.14,1.57,48.71,95.79,2.0,1.86,0.0,0.0,0.14,0.0,0.14,TOR,22.29,21.71,0.57,23.81,27.57,58.03,401.14,399.71,1.43,1.0,87.5
2023,npowell,Noah Powell,7,1.43,0.14,1.29,1.57,4.71,97.06,0.57,0.14,0.0,0.14,0.43,0.0,0.0,HTX,15.86,9.43,6.43,19.52,17.71,38.71,126.86,8.71,118.14,0.0,
2023,croach,Chris Roach,9,2.0,1.11,0.89,1.56,4.22,73.08,0.11,1.33,0.11,0.33,1.22,0.0,9.44,SEA,19.0,3.44,15.56,20.07,13.33,38.33,114.11,52.0,62.11,0.22,20.0
2023,lconiaris,Lucas Coniaris,9,2.22,0.78,1.44,1.56,16.78,95.57,0.89,0.67,0.0,0.0,0.0,0.0,0.44,IND,15.89,8.33,7.56,18.29,14.11,57.48,184.89,116.44,68.44,0.22,66.67
2023,tchan,Tyler Chan,9,2.11,1.22,0.89,1.56,12.89,91.34,1.33,1.0,0.0,0.33,0.78,0.0,0.0,BOS,16.33,6.89,9.44,19.67,15.44,47.48,234.78,124.44,110.33,0.89,66.67
2023,elong,Elijah Long,11,3.36,1.82,1.55,1.55,44.09,95.28,3.64,1.91,0.0,0.27,0.36,0.0,0.0,CAR,22.09,19.55,2.55,24.75,24.91,57.66,378.55,248.64,129.91,0.64,63.64
2023,ataylor2,Avi Taylor,4,1.0,0.25,0.75,1.5,5.5,91.67,0.75,0.25,0.0,0.0,0.75,0.25,0.0,POR,14.0,4.0,10.0,14.42,9.5,26.32,85.25,28.75,56.5,0.0,
2023,bwallace,Brooks Wallace,10,2.4,1.2,1.2,1.5,16.4,85.86,1.5,2.2,0.0,0.0,1.3,0.0,1.4,DAL,23.8,18.2,5.6,24.39,27.4,37.23,273.0,127.9,145.1,1.2,57.14
2023,cbrown1,Calvin Brown,4,2.25,1.75,0.5,1.5,9.0,80.0,0.75,1.5,0.0,0.25,1.0,0.0,1.75,LA,19.5,4.5,15.0,18.73,14.5,41.38,163.75,99.75,64.0,0.75,60.0
2023,dcox,Devin Cox,2,1.5,0.5,1.0,1.5,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,11.0,0.0,11.0,14.21,9.5,,21.5,6.0,15.5,0.0,
2023,gwilson1,Garrett Wilson,2,1.5,1.0,0.5,1.5,9.5,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,ATX,12.5,0.5,12.0,13.44,7.5,,108.0,80.5,27.5,0.0,
2023,jburris,Jeffrey Burris,6,1.5,0.17,1.33,1.5,3.83,95.83,0.33,0.17,0.0,0.0,0.17,0.0,0.17,IND,13.67,3.0,10.67,15.64,8.5,68.63,73.67,16.0,57.67,0.0,
2023,jnissen,Jacques Nissen,8,2.25,1.63,0.63,1.5,29.0,96.67,2.0,0.88,0.0,0.13,0.25,0.0,0.0,DC,15.88,15.63,0.25,17.05,17.63,67.38,292.88,211.25,81.63,0.0,0.0
2023,jtschida,Jason Tschida,6,1.83,0.5,1.33,1.5,35.0,98.13,1.0,0.5,0.0,0.17,0.33,0.0,0.0,MIN,15.0,14.33,0.67,17.18,19.17,54.78,208.67,212.0,-3.33,0.0,
2023,jwelkener,Joseph Welkener,10,1.7,0.9,0.8,1.5,7.6,88.37,0.1,0.8,0.0,0.1,0.7,0.0,2.1,DAL,14.0,7.4,6.6,15.05,13.8,39.86,107.8,56.3,51.5,0.3,50.0
2023,kmarshall,Kai Marshall,6,1.67,0.33,1.33,1.5,6.17,92.5,0.67,0.5,0.0,0.33,0.67,0.0,0.0,COL,16.17,6.17,10.0,17.36,15.33,52.17,115.83,25.5,90.33,0.0,0.0
2023,lclarke,Logan Clarke,2,1.0,1.0,0.0,1.5,5.5,,0.5,0.0,0.0,0.0,0.5,0.0,0.0,SLC,13.0,0.0,13.0,14.01,8.0,,99.5,43.5,56.0,0.5,100.0
2023,martis,Martis Artis,2,0.5,0.0,0.5,1.5,4.0,,0.5,0.0,0.0,0.0,1.0,0.0,0.0,POR,13.5,2.5,11.0,15.72,10.5,19.05,84.5,1.0,83.5,0.0,
2023,mbaldauf,Mark Baldauf,12,2.17,1.17,1.0,1.5,22.67,92.52,1.08,1.5,0.08,0.17,1.0,0.0,0.0,HTX,18.75,10.0,8.75,19.21,18.0,38.43,222.58,135.75,86.83,0.17,25.0
2023,mcharles,Max Charles,2,2.0,0.5,1.5,1.5,6.5,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,PHI,10.5,6.5,4.0,11.73,12.0,33.33,96.5,7.0,89.5,0.0,0.0
2023,mreynolds,Matt Reynolds,2,1.5,0.5,1.0,1.5,3.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,PIT,12.5,0.0,12.5,14.76,9.5,,28.5,-20.5,49.0,0.0,
2023,nhanson,Noah Hanson,4,1.5,1.0,0.5,1.5,5.25,91.3,0.0,0.5,0.0,0.25,0.75,0.0,0.0,MIN,12.25,1.75,10.5,14.98,10.5,45.24,74.75,35.25,39.5,0.5,100.0
2023,nlake,Nico Lake,10,2.4,1.8,0.6,1.5,32.8,96.19,0.7,0.7,0.0,0.4,0.2,0.0,0.0,CHI,17.4,17.4,0.0,21.4,23.8,41.18,264.7,213.6,51.1,0.3,60.0
2023,nnicol,Noah Nicol,4,0.75,0.25,0.5,1.5,1.25,,0.0,0.0,0.0,0.0,0.75,0.0,0.0,MAD,11.5,0.75,10.75,13.56,6.75,51.85,35.75,6.75,29.0,0.0,
2023,smadiraju1,Suhas Madiraju,2,0.5,0.5,0.0,1.5,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAR,12.5,0.0,12.5,14.64,9.0,,8.5,-2.5,11.0,0.0,
2023,troberts1,Tanner Roberts,2,2.0,1.0,1.0,1.5,7.0,,1.0,0.5,0.0,0.0,0.0,0.0,0.0,DAL,16.5,11.0,5.5,16.47,16.5,51.52,179.5,93.0,86.5,0.5,100.0
2023,bkatz1,Ben Katz,15,1.8,1.13,0.67,1.47,11.4,90.96,1.33,1.0,0.0,0.07,0.73,0.0,0.0,NY,13.67,0.07,13.6,16.82,9.53,56.64,95.27,81.8,13.47,0.07,33.33
2023,areppermu,Anson Reppermund,11,2.64,1.09,1.55,1.45,15.64,92.47,1.36,1.0,0.09,0.64,0.45,0.0,0.0,PIT,22.0,20.82,1.18,24.5,27.0,50.51,302.27,75.45,226.82,0.27,33.33
2023,dnice,Dylan Nice,9,1.44,0.44,1.0,1.44,3.67,91.67,0.67,0.33,0.0,0.22,0.56,0.0,0.0,OAK,14.44,0.78,13.67,14.7,7.89,50.7,77.0,17.22,59.78,0.0,
2023,mdregni,Marco Dregni,9,2.22,0.44,1.78,1.44,12.22,92.44,1.33,1.0,0.0,0.11,0.33,0.0,0.0,MIN,16.0,13.67,2.33,17.77,19.56,51.7,165.56,38.0,127.56,0.11,50.0
2023,takyuz,Tarik Akyuz,9,1.33,0.44,0.89,1.44,6.33,90.48,0.56,0.44,0.0,0.0,0.56,0.0,3.11,SEA,17.22,5.33,11.89,18.91,12.78,53.91,122.22,38.56,83.67,0.22,40.0
2023,jmoore1,Josh Moore,7,1.71,0.14,1.57,1.43,10.43,96.05,1.14,0.43,0.0,0.29,0.43,0.0,0.43,POR,17.71,9.29,8.43,20.89,15.86,42.34,155.86,34.0,121.86,0.0,0.0
2023,trobinson,Tanner Robinson,7,1.57,0.71,0.86,1.43,5.0,85.37,0.43,0.71,0.0,0.14,0.71,0.0,0.14,ATL,13.43,0.14,13.29,15.54,10.29,47.22,53.71,21.43,32.29,0.0,
2023,gnakano,Genichi Nakano,12,1.25,0.42,0.83,1.42,4.75,89.06,0.0,0.5,0.08,0.42,1.08,0.0,0.0,POR,17.58,4.42,13.17,20.33,12.33,32.43,111.25,45.67,65.58,0.25,75.0
2023,smogielsk,Steve Mogielski,12,0.92,0.5,0.42,1.42,6.0,87.8,0.5,0.67,0.0,0.0,1.17,0.08,0.25,PIT,14.75,1.58,13.17,17.68,9.42,51.33,72.08,43.67,28.42,0.25,42.86
2023,bsadok,Benjamin Sadok,10,2.9,2.0,0.9,1.4,34.1,94.99,1.4,1.7,0.0,0.1,0.3,0.0,0.0,BOS,17.5,17.5,0.0,19.93,22.0,52.73,402.2,280.0,122.2,0.5,45.45
2023,dsuvorov,Dmitry Suvorov,10,1.6,1.0,0.6,1.4,10.8,98.18,0.8,0.2,0.0,0.2,0.2,0.0,0.0,PHI,13.2,12.7,0.5,16.7,15.5,50.32,125.1,24.9,100.2,0.1,100.0
2023,jsalazar,Jordan Salazar,10,1.5,0.7,0.8,1.4,6.9,90.79,0.4,0.6,0.0,0.0,0.5,0.0,0.0,HTX,13.3,5.6,7.7,15.46,13.5,37.78,128.3,29.2,99.1,0.0,0.0
2023,lshank,Landon Shank,10,1.3,0.6,0.7,1.4,6.5,95.59,0.5,0.2,0.0,0.1,0.4,0.0,0.0,LA,14.6,3.8,10.8,16.28,11.8,51.69,55.7,28.0,27.7,0.0,
2023,tnaquin,Ty Naquin,10,1.1,0.4,0.7,1.4,2.6,100.0,0.2,0.0,0.0,0.0,0.3,0.0,0.1,CAR,11.1,0.1,11.0,11.46,6.3,57.14,52.5,13.0,39.5,0.0,
2023,bmccann,Brendan McCann,8,1.88,1.13,0.75,1.38,13.5,88.52,0.63,1.0,0.0,0.13,0.63,0.0,13.75,BOS,17.5,1.25,16.25,19.93,13.75,42.73,109.88,84.38,25.5,0.38,60.0
2023,cweinberg,Charles Weinberg,13,2.15,0.92,1.23,1.38,18.54,94.51,1.92,1.0,0.0,0.15,0.38,0.0,0.0,NY,15.77,15.77,0.0,19.6,19.92,60.62,237.85,74.23,163.62,0.46,54.55
2023,jpotts,Jackson Potts,13,1.62,1.08,0.54,1.38,7.92,89.57,0.46,0.85,0.0,0.08,0.69,0.0,8.0,ATX,17.46,3.46,14.0,17.03,12.62,50.61,120.0,65.31,54.69,0.31,57.14
2023,skelley1,Stewart Kelley,8,0.88,0.25,0.63,1.38,0.63,,0.0,0.13,0.0,0.0,0.63,0.0,0.0,BOS,12.13,0.0,12.13,12.19,5.5,54.55,32.38,5.5,26.88,0.0,
2023,fhare,Fletcher Hare,11,1.0,0.27,0.73,1.36,4.18,92.0,0.18,0.27,0.0,0.0,0.64,0.0,1.36,IND,15.45,1.73,13.73,16.15,9.18,51.49,54.91,17.09,37.82,0.09,100.0
2023,nbetsch,Nicholas Betsch,11,3.36,2.0,1.36,1.36,26.73,91.59,1.91,2.0,0.0,0.64,0.64,0.0,0.0,DET,24.27,23.91,0.36,29.54,30.45,41.49,406.64,182.82,223.82,1.0,73.33
2023,bfein,Brandon Fein,9,0.89,0.33,0.56,1.33,7.11,95.52,0.78,0.22,0.0,0.0,0.67,0.11,10.78,OAK,17.0,3.11,13.89,18.45,11.67,47.62,57.78,47.78,10.0,0.11,100.0
2023,cstillwel,Conner Stillwell,9,2.11,0.89,1.22,1.33,12.89,90.63,1.44,1.0,0.0,0.22,0.44,0.0,0.0,POR,17.89,16.11,1.78,20.27,22.33,41.29,247.44,83.11,164.33,0.11,50.0
2023,dhawkins,Dylan Hawkins,6,1.0,0.33,0.67,1.33,7.5,97.83,1.0,0.17,0.0,0.17,0.67,0.0,0.0,CAR,17.83,3.67,14.17,17.32,11.67,50.0,97.67,41.0,56.67,0.17,50.0
2023,krichards,Kevin Richardson,6,1.0,1.0,0.0,1.33,13.67,100.0,0.67,0.0,0.0,0.17,0.5,0.0,8.0,DAL,21.33,8.83,12.5,22.56,16.0,35.42,144.17,71.17,73.0,0.33,100.0
2023,mmatthis,Michael Matthis,9,1.78,0.56,1.22,1.33,6.89,93.94,0.67,0.44,0.11,0.22,0.22,0.0,0.0,ATX,16.11,10.11,6.0,18.45,16.0,48.61,115.44,30.44,85.0,0.0,0.0
2023,sgood,Sam Good,3,1.0,0.33,0.67,1.33,4.33,,0.67,0.0,0.0,0.33,0.67,0.0,0.0,IND,12.33,2.33,10.0,15.58,8.0,54.17,87.0,28.0,59.0,0.0,
2023,tchukwume,Toya Chukwumerije ,3,1.0,0.0,1.0,1.33,3.67,,0.67,0.33,0.0,0.0,0.67,0.0,0.0,HTX,10.33,5.33,5.0,10.81,10.0,46.67,47.67,0.0,47.67,0.0,
2023,jabel,Justin Abel,13,1.54,0.77,0.77,1.31,9.31,93.08,0.62,0.69,0.0,0.0,0.46,0.0,3.54,COL,15.23,3.08,12.15,19.6,12.15,56.33,102.69,61.54,41.15,0.15,40.0
2023,sgoldstei,Sam Goldstein,13,2.23,1.08,1.15,1.31,29.62,97.22,1.54,0.85,0.0,0.08,0.0,0.0,0.0,COL,17.0,15.31,1.69,17.82,19.69,55.08,242.77,201.0,41.77,0.23,42.86
2023,tnguyen,Tyler Nguyen,13,0.92,0.31,0.62,1.31,2.62,94.44,0.31,0.15,0.0,0.0,0.54,0.0,0.0,COL,12.69,0.23,12.46,14.79,8.46,56.36,50.23,6.69,43.54,0.0,
2023,eshipway,Emmet Shipway,10,1.4,0.8,0.6,1.3,5.7,93.44,1.0,0.2,0.0,0.0,0.1,0.0,1.7,SEA,16.8,2.7,14.1,16.95,10.5,50.48,90.0,53.4,36.6,0.4,100.0
2023,mtucker,Matt Tucker,10,0.7,0.2,0.5,1.3,2.5,100.0,0.1,0.0,0.0,0.1,0.7,0.0,0.1,CAR,15.0,0.4,14.6,15.09,7.2,44.44,35.1,8.6,26.5,0.0,
2023,jclark,Jay Clark,7,1.86,1.0,0.86,1.29,10.71,93.75,0.71,0.71,0.0,0.0,0.14,0.0,0.0,BOS,12.0,11.71,0.29,14.54,14.57,47.06,192.86,103.57,89.29,0.57,66.67
2023,kpignone,Kevin Pignone,7,1.86,1.29,0.57,1.29,16.0,94.92,0.86,0.57,0.14,0.0,0.0,0.0,0.43,CAR,16.43,5.29,11.14,17.32,11.29,58.23,164.14,108.43,55.71,0.57,66.67
2023,trandall,Tyler Randall,7,1.0,0.29,0.71,1.29,5.57,97.5,0.86,0.14,0.0,0.0,0.43,0.0,0.0,ATL,15.14,0.0,15.14,17.15,8.14,54.39,51.43,23.71,27.71,0.14,100.0
2023,adub,Antoine Dubé,11,1.18,0.27,0.91,1.27,2.36,92.86,0.18,0.18,0.0,0.18,0.45,0.0,0.0,MTL,16.0,3.0,13.0,17.6,9.18,44.55,55.18,6.55,48.64,0.0,
2023,enardelli,Eric Nardelli,11,1.18,0.27,0.91,1.27,4.64,98.08,0.18,0.0,0.0,0.0,0.09,0.09,0.0,PHI,12.82,0.55,12.27,14.12,8.27,51.65,47.45,17.64,29.82,0.09,100.0
2023,jbranson,Jeremiah Branson,11,1.73,1.27,0.45,1.27,14.18,95.12,1.0,0.73,0.09,0.0,0.27,0.0,0.0,IND,14.0,5.36,8.64,15.39,11.18,58.54,152.0,117.82,34.18,0.27,75.0
2023,jzuraw,Jimmy Zuraw,11,2.09,1.09,1.0,1.27,25.09,92.0,1.73,1.64,0.0,0.18,1.0,0.0,0.0,HTX,19.82,12.91,6.91,22.33,22.82,41.43,235.09,157.45,77.64,0.27,75.0
2023,bli,Brandon Li,8,0.75,0.13,0.63,1.25,2.5,86.96,0.38,0.25,0.0,0.0,0.75,0.0,0.0,SEA,17.0,1.0,16.0,19.23,9.75,46.15,52.25,9.13,43.13,0.13,100.0
2023,cfurse,Charlie Furse,8,0.88,0.38,0.5,1.25,5.5,93.62,0.38,0.13,0.0,0.0,0.5,0.0,1.5,CHI,11.88,0.75,11.13,13.45,8.38,50.75,52.0,25.63,26.38,0.0,
2023,dnester,David Nester,4,2.25,0.75,1.5,1.25,6.0,88.89,0.75,0.75,0.0,0.25,0.0,0.0,0.0,MAD,14.25,8.25,6.0,14.74,11.75,48.94,108.5,31.0,77.5,0.0,
2023,jclose,Joel Close,4,1.0,0.75,0.25,1.25,2.25,,0.25,0.0,0.0,0.0,0.25,0.0,0.0,IND,10.25,0.0,10.25,10.37,5.0,55.0,39.75,6.25,33.5,0.0,
2023,jmillage,Jamie Millage,4,1.0,0.25,0.75,1.25,3.5,,0.5,0.25,0.0,0.0,0.5,0.0,0.0,TOR,11.25,0.0,11.25,12.94,7.75,51.61,61.0,29.75,31.25,0.0,
2023,jsilverma,Jeffrey Silverman,12,0.42,0.17,0.25,1.25,1.83,95.65,0.17,0.08,0.0,0.0,0.92,0.0,0.08,SD,13.67,0.0,13.67,14.42,6.67,47.5,36.33,12.75,23.58,0.0,
2023,jwilson,Joshua Wilson,12,1.92,1.5,0.42,1.25,19.83,94.07,1.67,1.0,0.0,0.08,0.42,0.0,0.42,MAD,17.83,6.58,11.25,19.23,14.92,53.07,171.67,119.42,52.25,0.17,22.22
2023,npappas,Nick Pappas,8,1.38,0.75,0.63,1.25,5.38,89.58,0.25,0.5,0.0,0.25,0.63,0.0,0.13,CHI,15.25,2.13,13.13,17.61,9.38,44.0,97.88,32.88,65.0,0.13,100.0
2023,ostonehou,Oscar Stonehouse,9,2.11,0.89,1.22,1.22,8.89,86.96,1.0,1.33,0.0,0.22,0.67,0.0,0.22,TOR,18.33,8.78,9.56,20.86,17.33,39.74,204.89,51.44,153.44,0.22,66.67
2023,zcotter,Zachary Cotter,9,1.33,0.56,0.78,1.22,5.56,89.29,0.56,0.56,0.0,0.22,0.67,0.0,4.22,HTX,13.89,5.89,8.0,13.43,13.22,40.34,111.56,37.67,73.89,0.33,75.0
2023,mwalter,Mick Walter,14,0.86,0.14,0.71,1.21,3.93,93.22,0.64,0.29,0.0,0.07,0.71,0.0,0.0,ATX,13.64,1.43,12.21,13.46,9.07,54.33,64.64,23.5,41.14,0.0,
2023,ebloodwor,Ethan Bloodworth,10,1.4,0.7,0.7,1.2,8.4,92.31,0.9,0.4,0.0,0.1,0.3,0.0,0.0,CAR,16.8,3.1,13.7,19.23,11.1,59.46,103.6,44.7,58.9,0.4,80.0
2023,esakach,Elliot Sakach,10,1.2,0.7,0.5,1.2,6.0,89.55,0.4,0.6,0.0,0.1,0.7,0.0,0.0,HTX,14.0,6.4,7.6,15.09,12.4,43.55,102.9,53.7,49.2,0.3,100.0
2023,gbraun,Garrett Braun,5,1.4,0.8,0.6,1.2,7.4,92.5,0.6,0.6,0.0,0.0,0.4,0.0,0.2,DC,12.0,4.0,8.0,12.46,10.6,50.94,99.8,54.0,45.8,0.2,33.33
2023,haustinkn,Hayden Austin-Knab,5,1.6,0.2,1.4,1.2,9.8,87.5,0.8,1.2,0.0,0.0,0.8,0.0,1.0,ATL,17.4,4.8,12.6,21.03,13.8,49.28,133.4,43.8,89.6,0.2,33.33
2023,jclutton,Joel Clutton,5,0.6,0.4,0.2,1.2,2.4,,0.4,0.4,0.0,0.2,1.2,0.0,0.0,SLC,17.6,1.6,16.0,18.71,8.6,53.49,77.4,18.2,59.2,0.2,100.0
2023,tkonogeri,Thomas Konogeris,10,1.3,0.0,1.3,1.2,1.6,,0.3,0.3,0.1,0.0,0.2,0.0,0.0,SD,10.2,8.0,2.2,12.27,11.6,44.83,55.2,3.4,51.8,0.0,
2023,zburnside,Zach Burnside,5,0.8,0.0,0.8,1.2,3.2,,0.2,0.0,0.0,0.0,0.4,0.0,0.0,SLC,11.0,0.0,11.0,15.7,8.4,57.14,68.6,6.4,62.2,0.0,
2023,bseuntjen,Bradley Seuntjens,11,0.55,0.18,0.36,1.18,4.45,94.23,0.55,0.18,0.0,0.0,0.82,0.0,0.09,ATL,16.91,0.0,16.91,19.55,10.09,51.35,42.0,14.27,27.73,0.0,
2023,jalorro,Josue Alorro,11,1.18,0.82,0.36,1.18,7.27,94.12,0.73,0.45,0.0,0.0,0.45,0.0,5.36,NY,11.73,0.18,11.55,14.02,7.18,51.9,86.55,51.09,35.45,0.36,50.0
2023,chawkins,Carter Hawkins,6,1.83,1.5,0.33,1.17,23.0,95.83,1.17,0.67,0.0,0.0,0.0,0.0,0.0,IND,15.67,9.33,6.33,19.14,15.17,60.44,211.17,149.0,62.17,0.33,66.67
2023,jblackman,Jacob Blackman,6,0.5,0.0,0.5,1.17,0.83,,0.5,0.17,0.0,0.0,0.83,0.0,0.0,ATL,11.5,0.0,11.5,11.91,8.0,52.08,16.83,3.83,13.0,0.0,
2023,jkittlese,James Kittlesen,12,0.42,0.08,0.33,1.17,1.58,,0.25,0.0,0.0,0.08,0.83,0.0,0.0,MIN,13.75,0.92,12.83,14.86,9.42,46.02,32.5,5.33,27.17,0.0,
2023,pgeertzla,Peter Geertz-Larson,12,0.92,0.17,0.75,1.17,2.83,91.89,0.33,0.08,0.0,0.0,0.33,0.0,0.0,SEA,15.0,6.0,9.0,15.87,12.0,44.44,78.0,23.08,54.92,0.08,100.0
2023,rvickersb,Robin Vickers Batzdorf,12,0.92,0.42,0.5,1.17,9.17,93.22,0.83,0.5,0.0,0.08,0.83,0.0,4.58,OAK,16.33,0.5,15.83,18.35,10.0,54.17,55.92,37.25,18.67,0.25,60.0
2023,twolma,Todd Wolma,6,1.17,0.33,0.83,1.17,1.67,,0.5,0.17,0.0,0.0,0.17,0.0,0.0,COL,12.33,0.17,12.17,15.34,7.0,57.14,33.5,9.5,24.0,0.0,
2023,ghaflin,Gustav Haflin,13,0.54,0.31,0.23,1.15,3.23,95.45,0.46,0.08,0.0,0.08,0.77,0.0,0.08,BOS,14.92,0.23,14.69,18.35,8.62,45.54,56.77,24.31,32.46,0.08,100.0
2023,kekwurtze,Karl Ekwurtzel,7,1.43,0.29,1.14,1.14,9.71,95.77,0.57,0.43,0.0,0.29,0.43,0.0,0.0,ATL,13.0,12.57,0.43,14.98,15.14,57.55,149.14,26.57,122.57,0.0,
2023,mkobyra,Mike Kobyra,7,0.43,0.14,0.29,1.14,1.43,,0.29,0.43,0.0,0.0,1.14,0.0,0.29,ATL,14.29,0.0,14.29,14.38,7.71,48.15,32.0,8.71,23.29,0.0,0.0
2023,naustin,Nathaniel Austin,7,1.43,0.29,1.14,1.14,5.0,94.59,0.14,0.29,0.0,0.43,0.43,0.0,0.0,DAL,12.86,3.43,9.43,13.62,11.0,41.56,104.57,22.71,81.86,0.0,0.0
2023,rgretsch,Rhys Gretsch,7,1.71,1.14,0.57,1.14,6.71,85.45,0.71,1.0,0.0,0.0,0.43,0.0,6.71,LA,11.0,1.0,10.0,13.42,8.71,50.82,93.29,65.71,27.57,0.29,33.33
2023,sworthing,Shane Worthington,7,1.14,0.29,0.86,1.14,2.86,86.96,0.29,0.43,0.0,0.0,0.43,0.0,0.0,ATX,12.43,0.43,12.0,15.35,9.29,61.54,52.43,26.57,25.86,0.14,50.0
2023,gcolton,Gabe Colton,8,1.0,0.38,0.63,1.13,2.63,91.3,0.25,0.25,0.0,0.0,0.38,0.0,3.38,BOS,13.5,0.13,13.38,13.74,7.38,61.02,58.88,3.88,55.0,0.0,
2023,jmcguinne,Jimmy McGuinness,8,0.38,0.25,0.13,1.13,2.38,86.36,0.25,0.38,0.0,0.0,1.13,0.0,0.0,SD,11.88,0.75,11.13,13.22,6.5,38.46,33.75,3.75,30.0,0.13,50.0
2023,krubin,Kyle Rubin,8,2.5,1.25,1.25,1.13,15.25,89.05,1.75,1.63,0.0,0.13,0.38,0.13,0.0,SD,22.38,22.38,0.0,24.77,27.5,50.0,249.0,108.13,140.88,0.38,42.86
2023,mlabar,Matt LaBar,8,1.13,0.25,0.88,1.13,2.63,87.5,0.0,0.25,0.0,0.13,0.38,0.0,0.0,NY,10.0,0.0,10.0,14.56,7.5,55.0,50.63,13.13,37.5,0.13,50.0
2023,wquigley,Will Quigley,8,0.63,0.38,0.25,1.13,3.5,100.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,IND,13.5,0.13,13.38,15.36,7.75,53.23,38.63,12.38,26.25,0.0,
2023,beberhard,Braden Eberhard,10,0.9,0.6,0.3,1.1,9.7,97.0,1.0,0.3,0.0,0.0,0.5,0.0,0.2,SLC,11.3,0.8,10.5,14.87,7.5,62.67,85.6,63.0,22.6,0.2,66.67
2023,dcranston,David Cranston,10,0.8,0.5,0.3,1.1,9.4,96.91,0.6,0.3,0.0,0.0,0.6,0.0,0.0,DC,17.4,1.2,16.2,19.66,10.8,50.0,51.9,29.3,22.6,0.0,
2023,kland,Kevin Land,10,1.6,0.6,1.0,1.1,6.0,95.24,0.4,0.3,0.0,0.4,0.2,0.0,0.0,HTX,13.3,6.9,6.4,12.0,11.9,44.54,112.3,46.1,66.2,0.4,100.0
2023,apadula,Andrew Padula,11,0.45,0.0,0.45,1.09,4.64,91.07,0.55,0.45,0.0,0.09,1.18,0.0,0.0,LA,16.09,0.18,15.91,16.8,9.0,48.48,47.09,28.64,18.45,0.0,
2023,colson,Connor Olson,11,1.73,0.82,0.91,1.09,19.36,96.38,0.91,0.73,0.0,0.18,0.27,0.0,2.0,COL,16.27,10.64,5.64,17.47,16.36,53.89,159.73,88.45,71.27,0.27,42.86
2023,csunde,Colin Sunde,11,1.73,1.64,0.09,1.09,21.18,95.88,1.18,0.64,0.0,0.09,0.09,0.0,0.0,BOS,13.27,13.09,0.18,15.13,16.36,52.78,202.82,192.64,10.18,1.27,82.35
2023,kchunmoy,Kainoa Chun-Moy,11,1.45,0.55,0.91,1.09,11.0,93.8,0.91,0.55,0.0,0.27,0.45,0.0,1.09,PHI,14.18,9.27,4.91,17.8,15.0,50.3,119.45,53.36,66.09,0.36,80.0
2023,mjordan,Michael Jordan,11,1.18,0.64,0.55,1.09,6.36,92.11,0.91,0.45,0.0,0.0,0.36,0.0,0.0,MIN,13.82,12.09,1.73,17.19,17.73,47.69,153.0,38.64,114.36,0.18,50.0
2023,mwalsh,Mickey Walsh,11,1.27,0.45,0.82,1.09,3.45,88.37,0.45,0.36,0.0,0.18,0.36,0.0,0.0,MIN,11.45,0.0,11.45,13.89,7.18,51.9,55.45,21.82,33.64,0.18,100.0
2023,nceluch,Noah Celuch,11,2.0,1.0,1.0,1.09,30.73,95.48,1.18,1.18,0.0,0.27,0.55,0.0,0.0,PIT,21.0,19.18,1.82,24.09,25.36,52.69,240.27,189.64,50.64,0.36,44.44
2023,rcarvalho,Rui Carvalho,11,0.64,0.36,0.27,1.09,3.55,88.64,0.09,0.45,0.0,0.0,0.91,0.0,0.55,TOR,16.36,2.36,14.0,17.27,10.64,30.77,39.36,27.73,11.64,0.27,100.0
2023,bmatis,Brandon Matis,13,0.85,0.46,0.38,1.08,2.38,88.57,0.15,0.31,0.0,0.0,0.54,0.0,0.15,MIN,13.85,0.54,13.31,16.01,8.85,52.17,65.23,11.38,53.85,0.08,25.0
2023,jfella,Jacob Fella,12,1.08,0.08,1.0,1.08,5.0,90.91,0.75,0.42,0.0,0.17,0.58,0.0,0.0,IND,17.08,0.25,16.83,18.72,8.92,53.27,80.58,21.33,59.25,0.17,100.0
2023,jholm,Jeff Holm,13,0.92,0.92,0.0,1.08,7.08,95.83,0.31,0.31,0.0,0.0,0.46,0.0,0.0,NY,10.85,0.15,10.69,13.63,6.85,58.43,69.69,47.92,21.77,0.08,100.0
2023,madams,Marty Adams,12,1.33,0.42,0.92,1.08,9.75,90.7,1.08,0.75,0.0,0.0,0.5,0.0,0.0,MIN,15.33,9.5,5.83,19.56,17.08,48.78,143.58,51.25,92.33,0.08,16.67
2023,mdrost,Mike Drost,12,0.83,0.08,0.75,1.08,3.58,91.49,0.25,0.33,0.0,0.0,0.58,0.0,0.0,NY,11.5,0.25,11.25,14.45,7.83,47.87,48.5,15.5,33.0,0.0,
